SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
0.0,1.0,1.0,3.0,24,7500.0,700.0,1.0,1.0
0.0,3.0,1.0,4.0,129,22000.0,1800.0,0.0,2.0
0.0,2.0,1.0,2.0,17,14000.0,1400.0,1.0,2.0
0.0,2.0,1.0,3.0,73,10000.0,1500.0,0.0,1.0
0.0,2.0,1.0,4.0,406,13000.0,1000.0,1.0,2.0
0.0,2.0,1.0,3.0,408,11000.0,800.0,1.0,2.0
0.0,1.0,1.0,2.0,133,7000.0,160.0,1.0,1.0
0.0,3.0,1.0,4.0,67,13000.0,1000.0,2.0,2.0
0.0,1.0,0.0,0.0,129,8000.0,200.0,1.0,1.0
0.0,2.0,1.0,3.0,270,15500.0,1100.0,1.0,2.0
0.0,2.0,1.0,3.0,60,11000.0,1100.0,0.0,1.0
0.0,1.0,1.0,2.0,24,7000.0,550.0,0.0,1.0
0.0,2.0,1.0,4.0,270,19000.0,1400.0,1.0,2.0
0.0,1.0,1.0,2.0,240,7700.0,600.0,1.0,1.0
0.0,1.0,1.0,2.0,240,7500.0,500.0,1.0,1.0
0.0,1.0,0.0,0.0,18,5500.0,350.0,0.0,1.0
0.0,1.0,1.0,4.0,240,6500.0,1000.0,0.0,1.0
0.0,4.0,1.0,4.0,363,13000.0,1100.0,0.0,2.0
0.0,1.0,1.0,4.0,18,6300.0,750.0,0.0,1.0
0.0,1.0,1.0,2.0,307,12000.0,1550.0,1.0,1.0
0.0,2.0,1.0,4.0,406,15000.0,1080.0,1.0,2.0
0.0,2.0,1.0,4.0,406,20000.0,1080.0,1.0,2.0
0.0,1.0,1.0,3.0,65,7000.0,200.0,0.0,1.0
0.0,1.0,1.0,4.0,129,8000.0,200.0,0.0,1.0
0.0,2.0,1.0,4.0,289,17000.0,1248.0,1.0,2.0
0.0,2.0,1.0,4.0,8,7000.0,1192.0,0.0,2.0
0.0,2.0,1.0,4.0,445,13000.0,1000.0,0.0,2.0
0.0,2.0,1.0,4.0,240,13000.0,900.0,1.0,2.0
0.0,3.0,1.0,2.0,129,18500.0,1375.0,1.0,3.0
0.0,2.0,1.0,2.0,304,12000.0,720.0,1.0,2.0
0.0,2.0,1.0,3.0,129,20000.0,1287.0,1.0,2.0
0.0,1.0,1.0,4.0,129,13000.0,500.0,1.0,1.0
0.0,2.0,1.0,3.0,410,11000.0,1100.0,1.0,2.0
0.0,2.0,1.0,2.0,286,15000.0,900.0,0.0,2.0
0.0,2.0,1.0,4.0,279,8500.0,1111.0,0.0,2.0
0.0,3.0,1.0,4.0,253,29000.0,2000.0,1.0,2.0
0.0,2.0,1.0,2.0,129,15000.0,950.0,1.0,1.0
0.0,2.0,1.0,4.0,270,17000.0,1000.0,1.0,2.0
0.0,2.0,1.0,2.0,333,10000.0,1100.0,0.0,2.0
0.0,2.0,1.0,4.0,304,12000.0,1139.0,1.0,3.0
0.0,3.0,1.0,4.0,223,22000.0,1850.0,1.0,3.0
0.0,1.0,1.0,3.0,77,6500.0,800.0,1.0,1.0
0.0,4.0,1.0,3.0,17,11000.0,1400.0,1.0,2.0
0.0,1.0,0.0,0.0,60,12500.0,600.0,0.0,1.0
0.0,2.0,1.0,4.0,289,19000.0,1260.0,1.0,2.0
0.0,2.0,1.0,4.0,470,15000.0,1200.0,0.0,2.0
0.0,2.0,1.0,2.0,289,14000.0,1200.0,1.0,2.0
0.0,2.0,1.0,4.0,96,10000.0,900.0,0.0,2.0
0.0,3.0,1.0,4.0,129,40000.0,2075.0,1.0,3.0
0.0,3.0,1.0,3.0,257,38000.0,2100.0,1.0,3.0
