SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,3.0,207,20000.0,975.0,1.0,2.0
1.0,3.0,1.0,3.0,207,35000.0,1749.0,1.0,3.0
1.0,1.0,1.0,3.0,207,25000.0,1205.0,1.0,2.0
1.0,1.0,1.0,3.0,302,15000.0,1200.0,1.0,2.0
1.0,1.0,1.0,2.0,143,12000.0,650.0,0.0,1.0
1.0,1.0,1.0,3.0,207,45000.0,1295.0,2.0,2.0
1.0,3.0,1.0,3.0,343,32000.0,1400.0,1.0,3.0
1.0,2.0,1.0,3.0,207,35000.0,1749.0,1.0,3.0
1.0,3.0,1.0,3.0,360,35000.0,1650.0,1.0,3.0
1.0,2.0,1.0,3.0,36,18500.0,960.0,1.0,2.0
1.0,1.0,1.0,2.0,332,9500.0,600.0,0.0,1.0
1.0,1.0,1.0,3.0,343,18000.0,1000.0,1.0,2.0
1.0,3.0,1.0,3.0,322,45000.0,1550.0,1.0,3.0
1.0,2.0,1.0,3.0,322,30000.0,1200.0,1.0,2.0
1.0,3.0,1.0,3.0,322,40000.0,1550.0,1.0,3.0
1.0,2.0,1.0,3.0,322,24000.0,1200.0,1.0,2.0
1.0,2.0,1.0,3.0,322,27000.0,950.0,1.0,2.0
1.0,3.0,1.0,3.0,322,35000.0,1350.0,1.0,2.0
1.0,2.0,1.0,3.0,322,31000.0,1300.0,1.0,2.0
1.0,2.0,1.0,3.0,322,30000.0,1150.0,1.0,2.0
1.0,2.0,1.0,3.0,322,25000.0,1000.0,2.0,2.0
1.0,3.0,1.0,3.0,322,32000.0,1650.0,1.0,3.0
1.0,3.0,1.0,3.0,322,35000.0,1550.0,1.0,3.0
1.0,3.0,1.0,3.0,322,35000.0,1600.0,1.0,3.0
1.0,2.0,1.0,3.0,322,25000.0,1150.0,1.0,2.0
1.0,3.0,1.0,3.0,322,35000.0,1500.0,1.0,3.0
1.0,2.0,1.0,3.0,306,10000.0,885.0,1.0,2.0
1.0,2.0,1.0,3.0,343,30000.0,1300.0,1.0,2.0
1.0,3.0,1.0,3.0,88,38000.0,2000.0,1.0,3.0
1.0,2.0,1.0,3.0,343,21000.0,1100.0,1.0,2.0
1.0,2.0,1.0,3.0,343,16000.0,800.0,1.0,2.0
1.0,2.0,1.0,3.0,145,16000.0,1000.0,0.0,2.0
