SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,2.0,355,14000.0,1500.0,1.0,2.0
1.0,2.0,1.0,3.0,205,9500.0,700.0,0.0,1.0
1.0,3.0,1.0,3.0,271,23000.0,1300.0,2.0,2.0
0.0,3.0,1.0,1.0,343,27500.0,1250.0,2.0,2.0
0.0,2.0,1.0,2.0,251,12000.0,700.0,1.0,1.0
0.0,2.0,1.0,3.0,262,12000.0,1000.0,1.0,2.0
0.0,3.0,1.0,3.0,343,24500.0,1600.0,1.0,2.0
0.0,1.0,1.0,2.0,251,10000.0,700.0,1.0,1.0
0.0,1.0,1.0,3.0,373,10000.0,650.0,0.0,1.0
0.0,2.0,1.0,3.0,7,9000.0,750.0,0.0,2.0
0.0,1.0,1.0,1.0,68,10500.0,600.0,0.0,1.0
0.0,3.0,1.0,2.0,367,8000.0,850.0,0.0,1.0
0.0,2.0,1.0,3.0,84,8000.0,1040.0,1.0,2.0
0.0,2.0,1.0,3.0,401,8000.0,800.0,1.0,2.0
0.0,2.0,1.0,3.0,166,8500.0,700.0,1.0,2.0
0.0,2.0,1.0,1.0,367,8500.0,750.0,1.0,2.0
0.0,1.0,0.0,0.0,354,9500.0,150.0,2.0,1.0
0.0,1.0,0.0,0.0,46,4500.0,200.0,2.0,1.0
0.0,2.0,1.0,3.0,367,12000.0,700.0,0.0,1.0
0.0,1.0,1.0,3.0,373,6000.0,600.0,0.0,2.0
0.0,2.0,1.0,1.0,144,10000.0,780.0,0.0,1.0
0.0,1.0,1.0,3.0,375,15000.0,715.0,2.0,2.0
0.0,1.0,1.0,2.0,84,5000.0,500.0,0.0,1.0
0.0,2.0,1.0,1.0,343,13500.0,900.0,0.0,1.0
0.0,1.0,1.0,1.0,144,9000.0,550.0,1.0,1.0
0.0,3.0,1.0,1.0,347,18000.0,1190.0,1.0,2.0
0.0,2.0,1.0,2.0,396,16000.0,1000.0,2.0,1.0
1.0,2.0,1.0,3.0,78,28000.0,1020.0,2.0,2.0
1.0,2.0,1.0,3.0,78,20000.0,725.0,1.0,1.0
1.0,2.0,1.0,3.0,78,25000.0,920.0,2.0,2.0
1.0,3.0,1.0,3.0,78,28000.0,1320.0,1.0,2.0
1.0,2.0,1.0,3.0,78,20000.0,920.0,0.0,2.0
1.0,2.0,1.0,3.0,78,16000.0,780.0,1.0,1.0
1.0,1.0,1.0,2.0,205,6500.0,430.0,0.0,1.0
1.0,2.0,1.0,3.0,271,16000.0,1350.0,1.0,2.0
1.0,2.0,1.0,3.0,271,14000.0,900.0,0.0,2.0
1.0,3.0,1.0,3.0,271,16000.0,1350.0,1.0,2.0
1.0,3.0,1.0,3.0,271,24000.0,1300.0,2.0,2.0
1.0,1.0,1.0,3.0,205,7500.0,470.0,0.0,1.0
1.0,2.0,1.0,3.0,78,18000.0,850.0,0.0,2.0
1.0,3.0,1.0,3.0,397,22000.0,1450.0,2.0,2.0
1.0,3.0,1.0,3.0,319,20000.0,1785.0,1.0,3.0
1.0,3.0,1.0,3.0,319,16500.0,1790.0,1.0,3.0
1.0,3.0,1.0,3.0,319,25500.0,1770.0,2.0,3.0
1.0,3.0,1.0,3.0,319,24500.0,1760.0,2.0,3.0
1.0,2.0,1.0,3.0,319,23500.0,1298.0,2.0,2.0
1.0,1.0,0.0,0.0,141,8000.0,700.0,1.0,1.0
1.0,2.0,1.0,3.0,60,16500.0,1755.0,1.0,2.0
1.0,3.0,1.0,3.0,319,15500.0,1750.0,1.0,3.0
1.0,2.0,1.0,3.0,60,15000.0,1270.0,1.0,2.0
1.0,2.0,1.0,3.0,174,13000.0,750.0,0.0,2.0
1.0,3.0,1.0,3.0,144,14000.0,1200.0,0.0,2.0
1.0,2.0,1.0,3.0,251,22000.0,1020.0,2.0,2.0
1.0,3.0,1.0,3.0,343,40000.0,1550.0,1.0,2.0
1.0,3.0,1.0,3.0,367,20000.0,1200.0,2.0,2.0
1.0,3.0,1.0,3.0,164,27000.0,1460.0,1.0,2.0
1.0,2.0,1.0,3.0,164,25000.0,1100.0,1.0,2.0
1.0,2.0,1.0,3.0,367,12000.0,725.0,1.0,1.0
1.0,2.0,1.0,3.0,164,23000.0,1170.0,1.0,2.0
1.0,3.0,1.0,3.0,367,13000.0,1100.0,1.0,2.0
1.0,3.0,1.0,3.0,367,14000.0,1200.0,1.0,2.0
1.0,4.0,1.0,3.0,164,35000.0,1780.0,1.0,3.0
1.0,2.0,1.0,3.0,367,12000.0,1100.0,1.0,2.0
1.0,3.0,1.0,3.0,164,20000.0,1300.0,1.0,2.0
1.0,2.0,1.0,3.0,78,18000.0,940.0,1.0,2.0
1.0,2.0,1.0,3.0,202,14000.0,1012.0,0.0,2.0
1.0,2.0,1.0,3.0,91,10000.0,750.0,0.0,2.0
1.0,2.0,1.0,3.0,46,13000.0,850.0,0.0,2.0
1.0,1.0,1.0,3.0,91,6000.0,400.0,0.0,1.0
1.0,1.0,1.0,3.0,91,7000.0,450.0,0.0,1.0
1.0,1.0,1.0,3.0,91,7500.0,450.0,0.0,1.0
1.0,2.0,1.0,3.0,91,12500.0,800.0,1.0,2.0
1.0,2.0,1.0,3.0,91,11000.0,750.0,0.0,2.0
1.0,2.0,1.0,3.0,78,20000.0,940.0,0.0,2.0
1.0,2.0,1.0,3.0,78,20000.0,948.0,0.0,2.0
1.0,1.0,1.0,1.0,396,7000.0,450.0,0.0,1.0
1.0,3.0,1.0,3.0,396,15000.0,1400.0,0.0,2.0
1.0,2.0,1.0,3.0,267,8000.0,600.0,0.0,2.0
1.0,2.0,1.0,1.0,396,9000.0,700.0,0.0,1.0
1.0,2.0,1.0,1.0,330,10000.0,900.0,0.0,1.0
1.0,2.0,1.0,3.0,46,8500.0,650.0,0.0,2.0
1.0,2.0,1.0,3.0,202,12000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,78,35000.0,1081.0,2.0,2.0
1.0,3.0,1.0,3.0,385,23000.0,1200.0,2.0,2.0
1.0,2.0,1.0,3.0,78,30000.0,1067.0,2.0,2.0
1.0,2.0,1.0,3.0,13,22000.0,1200.0,2.0,2.0
1.0,2.0,1.0,3.0,13,20000.0,1000.0,2.0,2.0
1.0,2.0,1.0,3.0,13,18000.0,1000.0,2.0,2.0
1.0,1.0,1.0,3.0,144,7000.0,400.0,0.0,1.0
1.0,2.0,1.0,3.0,155,14000.0,800.0,0.0,2.0
1.0,2.0,1.0,3.0,46,12000.0,800.0,2.0,2.0
1.0,3.0,1.0,3.0,46,28000.0,1280.0,0.0,2.0
1.0,2.0,1.0,3.0,205,9500.0,750.0,0.0,1.0
1.0,3.0,1.0,3.0,118,16000.0,1200.0,0.0,2.0
1.0,2.0,1.0,3.0,251,20000.0,1008.0,0.0,2.0
